[Tue Aug 04 18:07:33.847487 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59913] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.096673 2015] [:error] [pid 4008:tid 1080] [client 79.213.214.116:59948] received wmts request with invalid TILEROW -2, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.096673 2015] [:error] [pid 4008:tid 1064] [client 79.213.214.116:59946] received wmts request with invalid TILEROW -3, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.112294 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -2, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.112294 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -3, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.127925 2015] [:error] [pid 4008:tid 1048] [client 79.213.214.116:59952] received wmts request with invalid TILEROW -2, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.206047 2015] [:error] [pid 4008:tid 1080] [client 79.213.214.116:59948] received wmts request with invalid TILEROW -3, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.206047 2015] [:error] [pid 4008:tid 1064] [client 79.213.214.116:59946] received wmts request with invalid TILEROW -1, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.206047 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.221667 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -1, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.221667 2015] [:error] [pid 4008:tid 1048] [client 79.213.214.116:59952] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.268550 2015] [:error] [pid 4008:tid 1080] [client 79.213.214.116:59948] received wmts request with invalid TILEROW -1, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:21.299798 2015] [:error] [pid 4008:tid 1064] [client 79.213.214.116:59946] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.681835 2015] [:error] [pid 4008:tid 1080] [client 79.213.214.116:59948] received wmts request with invalid TILEROW -3, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.713070 2015] [:error] [pid 4008:tid 1064] [client 79.213.214.116:59946] received wmts request with invalid TILEROW -3, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.713070 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.744322 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.759947 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.775579 2015] [:error] [pid 4008:tid 1048] [client 79.213.214.116:59952] received wmts request with invalid TILEROW -3, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.822449 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.822449 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -5, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.822449 2015] [:error] [pid 4008:tid 1056] [client 79.213.214.116:59951] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.853698 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -5, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.853698 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.884952 2015] [:error] [pid 4008:tid 1056] [client 79.213.214.116:59951] received wmts request with invalid TILEROW -5, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.947462 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -6, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.947462 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -5, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.947462 2015] [:error] [pid 4008:tid 1056] [client 79.213.214.116:59951] received wmts request with invalid TILEROW -6, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.947462 2015] [:error] [pid 4008:tid 1048] [client 79.213.214.116:59957] received wmts request with invalid TILEROW -6, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:23.963071 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -7, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.009951 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -5, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.025599 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -5, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.025599 2015] [:error] [pid 4008:tid 1056] [client 79.213.214.116:59951] received wmts request with invalid TILEROW -7, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.041201 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -7, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.056824 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.103701 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -6, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.103701 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.119317 2015] [:error] [pid 4008:tid 1056] [client 79.213.214.116:59951] received wmts request with invalid TILEROW -6, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.119317 2015] [:error] [pid 4008:tid 1048] [client 79.213.214.116:59957] received wmts request with invalid TILEROW -5, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.166193 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.166193 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -5, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.181841 2015] [:error] [pid 4008:tid 1056] [client 79.213.214.116:59951] received wmts request with invalid TILEROW -7, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.181841 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -7, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.213076 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.244323 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -4, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.667383 2015] [:error] [pid 4008:tid 1088] [client 79.213.214.116:59949] received wmts request with invalid TILEROW -18, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.667383 2015] [:error] [pid 4008:tid 1072] [client 79.213.214.116:59947] received wmts request with invalid TILEROW -19, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.683010 2015] [:error] [pid 4008:tid 1056] [client 79.213.214.116:59951] received wmts request with invalid TILEROW -18, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
[Tue Aug 04 18:09:24.698633 2015] [:error] [pid 4008:tid 1048] [client 79.213.214.116:59957] received wmts request with invalid TILEROW -19, referer: http://localhost/kartendienste_rok/index.php?service=kartendienste_rok
